Date,Return,Year,Month,Day,Business_Month_End,DX_to_Prev,DX_to_Curr,DX_Class,Non_Focus_Returns,Focus_Returns,Log_Cum_All_Returns,Log_Cum_Focus_Returns,Log_Cum_Non_Focus_Returns
20140321.0,-0.0038503349366566,2014,3,21,0,-15,6,6,-0.0038503349366566,0.0,0.0074578325389803,-0.0025950255032473,0.0100528580422275
20140324.0,-0.0041377006061535,2014,3,24,0,-16,5,5,-0.0041377006061535,0.0,0.0056571240271849,-0.0025950255032473,0.0082521495304321
20140325.0,0.004743831064114,2014,3,25,0,-17,4,4,0.004743831064114,0.0,0.0077124724139854,-0.0025950255032473,0.0103074979172325
20140326.0,-0.007194169679285,2014,3,26,0,-18,3,3,0.0,-0.007194169679285,0.0045767913364469,-0.0057307065807857,0.0103074979172325
20140327.0,-0.0021103497819885,2014,3,27,0,-19,2,2,0.0,-0.0021103497819885,0.0036593096267145,-0.0066481882905181,0.0103074979172325
20140328.0,0.0049286084365149,2014,3,28,0,-20,1,1,0.0,0.0049286084365149,0.0057945195788756,-0.004512978338357,0.0103074979172325
20140331.0,0.0081927518965027,2014,3,31,1,-21,0,0,0.0,0.0081927518965027,0.009338090460547,-0.0009694074566857,0.0103074979172325
20140401.0,0.0066290925061929,2014,4,1,0,-1,21,-1,0.0,0.0066290925061929,0.012207568212831,0.0019000702955983,0.0103074979172325
20140402.0,0.0033456999650208,2014,4,2,0,-2,20,-2,0.0,0.0033456999650208,0.0136581619708689,0.0033506640536362,0.0103074979172325
20140403.0,-0.0013245913848349,2014,4,3,0,-3,19,-3,0.0,-0.0013245913848349,0.0130825179108554,0.0027750199936227,0.0103074979172325
20140404.0,-0.0118231098792504,2014,4,4,0,-4,18,-4,-0.0118231098792504,0.0,0.007917211007672,0.0027750199936227,0.0051421910140492
20140407.0,-0.0110528116809496,2014,4,7,0,-5,17,-5,-0.0110528116809496,0.0,0.0030903110638867,0.0027750199936227,0.0003152910702638
20140408.0,0.0041217390073105,2014,4,8,0,-6,16,-6,0.0041217390073105,0.0,0.0048766806198813,0.0027750199936227,0.0021016606262584
20140409.0,0.0107492331231102,2014,4,9,0,-7,15,-7,0.0107492331231102,0.0,0.0095201011172797,0.0027750199936227,0.0067450811236568
20140410.0,-0.0210340092005623,2014,4,10,0,-8,14,-8,-0.0210340092005623,0.0,0.0002877058267611,0.0027750199936227,-0.0024873141668617
20140411.0,-0.0089829908863902,2014,4,11,0,-9,13,-8,-0.0089829908863902,0.0,-0.0036311857012933,0.0027750199936227,-0.0064062056949162
20140414.0,0.0078774066607633,2014,4,14,0,-10,12,-8,0.0078774066607633,0.0,-0.0002234758622664,0.0027750199936227,-0.0029984958558893
20140415.0,0.0068852732119282,2014,4,15,0,-11,11,-8,0.0068852732119282,0.0,0.0027565130136187,0.0027750199936227,-1.8506980004170268e-05
20140416.0,0.0104487651474778,2014,4,16,0,-12,10,8,0.0104487651474778,0.0,0.0072708105009224,0.0027750199936227,0.0044957905072994
20140417.0,0.0014227902381829,2014,4,17,0,-13,9,8,0.0014227902381829,0.0,0.0078882812886562,0.0027750199936227,0.0051132612950333
20140421.0,0.0034857277199731,2014,4,21,0,-15,7,7,0.0034857277199731,0.0,0.0093994813144142,0.0027750199936227,0.0066244613207914
20140422.0,0.0045430013383552,2014,4,22,0,-16,6,6,0.0045430013383552,0.0,0.0113680135825966,0.0027750199936227,0.0085929935889737
20140423.0,-0.0023422515501965,2014,4,23,0,-17,5,5,-0.0023422515501965,0.0,0.0103495934949565,0.0027750199936227,0.0075745735013337
20140424.0,0.0020264824887569,2014,4,24,0,-18,4,4,0.0020264824887569,0.0,0.011228793116753,0.0027750199936227,0.0084537731231302
20140425.0,-0.0082000571236762,2014,4,25,0,-19,3,3,0.0,-0.0082000571236762,0.0076528720582344,-0.0008009010648958,0.0084537731231302
20140428.0,0.0031393482463977,2014,4,28,0,-20,2,2,0.0,0.0031393482463977,0.0090141380506604,0.0005603649275299,0.0084537731231302
20140429.0,0.0046814407796823,2014,4,29,0,-21,1,1,0.0,0.0046814407796823,0.0110425177746878,0.0025887446515575,0.0084537731231302
20140430.0,0.002981519895102,2014,4,30,1,-22,0,0,0.0,0.002981519895102,0.0123354489192134,0.0038816757960831,0.0084537731231302
20140501.0,7.846255672276436e-05,2014,5,1,0,-1,21,-1,0.0,7.846255672276436e-05,0.0123695234378647,0.0039157503147344,0.0084537731231302
20140502.0,-0.0014081392095761,2014,5,2,0,-2,20,-2,0.0,-0.0014081392095761,0.0117575453730466,0.0033037722499163,0.0084537731231302
20140505.0,0.0019130240165808,2014,5,5,0,-3,19,-3,0.0,0.0019130240165808,0.0125875674739808,0.0041337943508504,0.0084537731231302
20140506.0,-0.0087049672548446,2014,5,6,0,-4,18,-4,-0.0087049672548446,0.0,0.0087904974626814,0.0041337943508504,0.0046567031118309
20140507.0,0.0058880086626576,2014,5,7,0,-5,17,-5,0.0058880086626576,0.0,0.0113401283542998,0.0041337943508504,0.0072063340034492
20140508.0,-0.0010921462390038,2014,5,8,0,-6,16,-6,-0.0010921462390038,0.0,0.0108655560709042,0.0041337943508504,0.0067317617200537
20140509.0,0.0015173377865611,2014,5,9,0,-7,15,-7,0.0015173377865611,0.0,0.011524028062812,0.0041337943508504,0.0073902337119615
20140512.0,0.0097082294824731,2014,5,12,0,-8,14,-8,0.0097082294824731,0.0,0.0157199239919945,0.0041337943508504,0.0115861296411441
20140513.0,0.0009207466354464,2014,5,13,0,-9,13,-8,0.0009207466354464,0.0,0.0161196151960585,0.0041337943508504,0.0119858208452081
20140514.0,-0.004738861763409,2014,5,14,0,-10,12,-8,-0.004738861763409,0.0,0.0140566617864035,0.0041337943508504,0.009922867435553
20140515.0,-0.0087814116329931,2014,5,15,0,-11,11,-8,-0.0087814116329931,0.0,0.0102260995748334,0.0041337943508504,0.0060923052239829
20140516.0,0.0034673297443977,2014,5,16,0,-12,10,8,0.0034673297443977,0.0,0.0117293371430331,0.0041337943508504,0.0075955427921825
20140519.0,0.0036679152642007,2014,5,19,0,-13,9,8,0.0036679152642007,0.0,0.0133193782137937,0.0041337943508504,0.0091855838629431
20140520.0,-0.0063060624642081,2014,5,20,0,-14,8,8,-0.0063060624642081,0.0,0.010572018438663,0.0041337943508504,0.0064382240878124
20140521.0,0.0084226595290361,2014,5,21,0,-15,7,7,0.0084226595290361,0.0,0.0142146142668101,0.0041337943508504,0.0100808199159595
20140522.0,0.0024311655509106,2014,5,22,0,-16,6,6,0.0024311655509106,0.0,0.0152691746635003,0.0041337943508504,0.0111353803126496
20140523.0,0.0040071721595962,2014,5,23,0,-17,5,5,0.0040071721595962,0.0,0.017005989881077,0.0041337943508504,0.0128721955302263
20140527.0,0.0061447646451155,2014,5,27,0,-19,3,3,0.0,0.0061447646451155,0.0196664616182936,0.006794266088067,0.0128721955302263
20140528.0,-0.0007323056126761,2014,5,28,0,-20,2,2,0.0,-0.0007323056126761,0.0193483088248802,0.0064761132946536,0.0128721955302263
20140529.0,0.0051711814496992,2014,5,29,0,-21,1,1,0.0,0.0051711814496992,0.021588337574721,0.0087161420444944,0.0128721955302263
20140530.0,0.0016100817794741,2014,5,30,1,-22,0,0,0.0,0.0016100817794741,0.0222870248859212,0.0094148293556946,0.0128721955302263
20140602.0,0.0011139640806347,2014,6,2,0,-1,20,-1,0.0,0.0011139640806347,0.0227705440776461,0.0098983485474195,0.0128721955302263
20140603.0,-0.0004938176519972,2014,6,3,0,-2,19,-2,0.0,-0.0004938176519972,0.0225560288262481,0.0096838332960215,0.0128721955302263
20140604.0,0.0020211617386864,2014,6,4,0,-3,18,-3,0.0,0.0020211617386864,0.0234329223427961,0.0105607268125696,0.0128721955302263
20140605.0,0.0065202560070036,2014,6,5,0,-4,17,-4,0.0065202560070036,0.0,0.0262554417398956,0.0105607268125696,0.0156947149273258
20140606.0,0.004755496560608,2014,6,6,0,-5,16,-5,0.004755496560608,0.0,0.0283158324381677,0.0105607268125696,0.0177551056255979
20140609.0,0.0010478844361425,2014,6,9,0,-6,15,-6,0.0010478844361425,0.0,0.02877068459181,0.0105607268125696,0.0182099577792401
